Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[101]    0.0    0.00    0.00  600048         __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::deallocate(std::_Rb_tree_node<int>*, unsigned long) [101]
-----------------------------------------------
                0.00    0.00  600048/600048      void std::allocator_traits<std::allocator<std::_Rb_tree_node<int> > >::destroy<int>(std::allocator<std::_Rb_tree_node<int> >&, int*) [106]
[102]    0.0    0.00    0.00  600048         void __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::destroy<int>(int*) [102]
-----------------------------------------------
                0.00    0.00  600048/600048      std::allocator_traits<std::allocator<std::_Rb_tree_node<int> > >::allocate(std::allocator<std::_Rb_tree_node<int> >&, unsigned long) [48]
[103]    0.0    0.00    0.00  600048         __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::allocate(unsigned long, void const*) [103]
                0.00    0.00  600048/600048      __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::_M_max_size() const [104]
-----------------------------------------------
                0.00    0.00  600048/600048      __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::allocate(unsigned long, void const*) [103]
[104]    0.0    0.00    0.00  600048         __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::_M_max_size() const [104]
-----------------------------------------------
                0.00    0.00  600048/600048      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_put_node(std::_Rb_tree_node<int>*) [109]
[105]    0.0    0.00    0.00  600048         std::allocator_traits<std::allocator<std::_Rb_tree_node<int> > >::deallocate(std::allocator<std::_Rb_tree_node<int> >&, std::_Rb_tree_node<int>*, unsigned long) [105]
                0.00    0.00  600048/600048      __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::deallocate(std::_Rb_tree_node<int>*, unsigned long) [101]
-----------------------------------------------
                0.00    0.00  600048/600048      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_destroy_node(std::_Rb_tree_node<int>*) [31]
[106]    0.0    0.00    0.00  600048         void std::allocator_traits<std::allocator<std::_Rb_tree_node<int> > >::destroy<int>(std::allocator<std::_Rb_tree_node<int> >&, int*) [106]
                0.00    0.00  600048/600048      void __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::destroy<int>(int*) [102]
-----------------------------------------------
                0.00    0.00  600048/600048      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_get_insert_equal_pos(int const&) [6]
[107]    0.0    0.00    0.00  600048         std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<int>*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<int>*&, std::_Rb_tree_node_base*&) [107]
                0.00    0.00  600048/600048      std::_Rb_tree_node<int>*& std::forward<std::_Rb_tree_node<int>*&>(std::remove_reference<std::_Rb_tree_node<int>*&>::type&) [110]
                0.00    0.00  600048/600048      std::_Rb_tree_node_base*& std::forward<std::_Rb_tree_node_base*&>(std::remove_reference<std::_Rb_tree_node_base*&>::type&) [111]
-----------------------------------------------
                0.00    0.00  600048/600048      std::_Rb_tree_iterator<int> std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_insert_equal<int const&>(int const&) [3]
[108]    0.0    0.00    0.00  600048         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Alloc_node::_Alloc_node(std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >&) [108]
-----------------------------------------------
                0.00    0.00  600048/600048      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_drop_node(std::_Rb_tree_node<int>*) [30]
[109]    0.0    0.00    0.00  600048         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_put_node(std::_Rb_tree_node<int>*) [109]
                0.00    0.00  600048/2400192     std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_get_Node_allocator() [84]
                0.00    0.00  600048/600048      std::allocator_traits<std::allocator<std::_Rb_tree_node<int> > >::deallocate(std::allocator<std::_Rb_tree_node<int> >&, std::_Rb_tree_node<int>*, unsigned long) [105]
-----------------------------------------------
                0.00    0.00  600048/600048      std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<int>*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<int>*&, std::_Rb_tree_node_base*&) [107]
[110]    0.0    0.00    0.00  600048         std::_Rb_tree_node<int>*& std::forward<std::_Rb_tree_node<int>*&>(std::remove_reference<std::_Rb_tree_node<int>*&>::type&) [110]
-----------------------------------------------
                0.00    0.00  600048/600048      std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<int>*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<int>*&, std::_Rb_tree_node_base*&) [107]
[111]    0.0    0.00    0.00  600048         std::_Rb_tree_node_base*& std::forward<std::_Rb_tree_node_base*&>(std::remove_reference<std::_Rb_tree_node_base*&>::type&) [111]
-----------------------------------------------
                0.00    0.00  300006/300006      __gnu_cxx::__ops::_Iter_equals_val<int const> __gnu_cxx::__ops::__iter_equals_val<int const>(int const&) [113]
[112]    0.0    0.00    0.00  300006         __gnu_cxx::__ops::_Iter_equals_val<int const>::_Iter_equals_val(int const&) [112]
-----------------------------------------------
                0.00    0.00  300006/300006      std::_Rb_tree_const_iterator<int> std::find<std::_Rb_tree_const_iterator<int>, int>(std::_Rb_tree_const_iterator<int>, std::_Rb_tree_const_iterator<int>, int const&) [20]
[113]    0.0    0.00    0.00  300006         __gnu_cxx::__ops::_Iter_equals_val<int const> __gnu_cxx::__ops::__iter_equals_val<int const>(int const&) [113]
                0.00    0.00  300006/300006      __gnu_cxx::__ops::_Iter_equals_val<int const>::_Iter_equals_val(int const&) [112]
-----------------------------------------------
                0.00    0.00  300006/300006      std::_Rb_tree_const_iterator<int> std::__find_if<std::_Rb_tree_const_iterator<int>, __gnu_cxx::__ops::_Iter_equals_val<int const> >(std::_Rb_tree_const_iterator<int>, std::_Rb_tree_const_iterator<int>, __gnu_cxx::__ops::_Iter_equals_val<int const>) [21]
[114]    0.0    0.00    0.00  300006         std::iterator_traits<std::_Rb_tree_const_iterator<int> >::iterator_category std::__iterator_category<std::_Rb_tree_const_iterator<int> >(std::_Rb_tree_const_iterator<int> const&) [114]
-----------------------------------------------
                0.00    0.00  300006/300006      Graph::generateRandomEdges(int, unsigned int) [2]
[115]    0.0    0.00    0.00  300006         std::operator==(std::_Rb_tree_const_iterator<int> const&, std::_Rb_tree_const_iterator<int> const&) [115]
-----------------------------------------------
                0.00    0.00  100035/200070      void std::_Destroy_aux<false>::__destroy<std::multiset<int, std::less<int>, std::allocator<int> >*>(std::multiset<int, std::less<int>, std::allocator<int> >*, std::multiset<int, std::less<int>, std::allocator<int> >*) [11]
                0.00    0.00  100035/200070      std::multiset<int, std::less<int>, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::multiset<int, std::less<int>, std::allocator<int> >*, unsigned long>(std::multiset<int, std::less<int>, std::allocator<int> >*, unsigned long) [58]
[116]    0.0    0.00    0.00  200070         std::multiset<int, std::less<int>, std::allocator<int> >* std::__addressof<std::multiset<int, std::less<int>, std::allocator<int> > >(std::multiset<int, std::less<int>, std::allocator<int> >&) [116]
-----------------------------------------------
                0.00    0.00  100035/100035      std::allocator<std::_Rb_tree_node<int> >::allocator() [119]
[117]    0.0    0.00    0.00  100035         __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::new_allocator() [117]
-----------------------------------------------
                0.00    0.00  100035/100035      std::allocator<std::_Rb_tree_node<int> >::~allocator() [120]
[118]    0.0    0.00    0.00  100035         __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::~new_allocator() [118]
-----------------------------------------------
                0.00    0.00  100035/100035      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, true>::_Rb_tree_impl() [124]
[119]    0.0    0.00    0.00  100035         std::allocator<std::_Rb_tree_node<int> >::allocator() [119]
                0.00    0.00  100035/100035      __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::new_allocator() [117]
-----------------------------------------------
                0.00    0.00  100035/100035      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, true>::~_Rb_tree_impl() [125]
[120]    0.0    0.00    0.00  100035         std::allocator<std::_Rb_tree_node<int> >::~allocator() [120]
                0.00    0.00  100035/100035      __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::~new_allocator() [118]
-----------------------------------------------
                0.00    0.00  100035/100035      std::_Rb_tree_header::_Rb_tree_header() [122]
[121]    0.0    0.00    0.00  100035         std::_Rb_tree_header::_M_reset() [121]
-----------------------------------------------
                0.00    0.00  100035/100035      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, true>::_Rb_tree_impl() [124]
[122]    0.0    0.00    0.00  100035         std::_Rb_tree_header::_Rb_tree_header() [122]
                0.00    0.00  100035/100035      std::_Rb_tree_header::_M_reset() [121]
-----------------------------------------------
                0.00    0.00  100035/100035      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, true>::_Rb_tree_impl() [124]
[123]    0.0    0.00    0.00  100035         std::_Rb_tree_key_compare<std::less<int> >::_Rb_tree_key_compare() [123]
-----------------------------------------------
                0.00    0.00  100035/100035      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree() [126]
[124]    0.0    0.00    0.00  100035         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, true>::_Rb_tree_impl() [124]
                0.00    0.00  100035/100035      std::allocator<std::_Rb_tree_node<int> >::allocator() [119]
                0.00    0.00  100035/100035      std::_Rb_tree_key_compare<std::less<int> >::_Rb_tree_key_compare() [123]
                0.00    0.00  100035/100035      std::_Rb_tree_header::_Rb_tree_header() [122]
-----------------------------------------------
                0.00    0.00  100035/100035      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::~_Rb_tree() [8]
[125]    0.0    0.00    0.00  100035         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, true>::~_Rb_tree_impl() [125]
                0.00    0.00  100035/100035      std::allocator<std::_Rb_tree_node<int> >::~allocator() [120]
-----------------------------------------------
                0.00    0.00  100035/100035      std::multiset<int, std::less<int>, std::allocator<int> >::multiset() [127]
[126]    0.0    0.00    0.00  100035         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree() [126]
                0.00    0.00  100035/100035      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, true>::_Rb_tree_impl() [124]
-----------------------------------------------
                0.00    0.00  100035/100035      void std::_Construct<std::multiset<int, std::less<int>, std::allocator<int> >>(std::multiset<int, std::less<int>, std::allocator<int> >*) [57]
[127]    0.0    0.00    0.00  100035         std::multiset<int, std::less<int>, std::allocator<int> >::multiset() [127]
                0.00    0.00  100035/100035      std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree() [126]
-----------------------------------------------
                0.00    0.00   99767/99767       Graph::DFS(int, std::vector<bool, std::allocator<bool> >&) [29]
[128]    0.0    0.00    0.00   99767         std::_Bit_reference::operator=(bool) [128]
-----------------------------------------------
                0.00    0.00   45321/45321       std::multiset<int, std::less<int>, std::allocator<int> >::empty() const [130]
[129]    0.0    0.00    0.00   45321         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::empty() const [129]
-----------------------------------------------
                0.00    0.00      18/45321       Graph::findEulerCircuit() [17]
                0.00    0.00   45303/45321       Graph::isConnected() [27]
[130]    0.0    0.00    0.00   45321         std::multiset<int, std::less<int>, std::allocator<int> >::empty() const [130]
                0.00    0.00   45321/45321       std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::empty() const [129]
-----------------------------------------------
                0.00    0.00      44/44          bool __gnu_cxx::operator==<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&) [139]
[131]    0.0    0.00    0.00      44         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [131]
-----------------------------------------------
                0.00    0.00       7/37          __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::operator-(long) const [210]
                0.00    0.00       8/37          std::vector<int, std::allocator<int> >::end() const [189]
                0.00    0.00      22/37          std::vector<int, std::allocator<int> >::begin() const [140]
[132]    0.0    0.00    0.00      37         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [132]
-----------------------------------------------
                0.00    0.00      32/32          bool std::operator==<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(std::reverse_iterator<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > > const&, std::reverse_iterator<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > > const&) [152]
[133]    0.0    0.00    0.00      32         std::reverse_iterator<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >::base() const [133]
-----------------------------------------------
                0.00    0.00      30/30          int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [178]
[134]    0.0    0.00    0.00      30         int* std::__niter_base<int*>(int*) [134]
-----------------------------------------------
                0.00    0.00       2/25          std::vector<int, std::allocator<int> >::rbegin() const [277]
                0.00    0.00       7/25          std::reverse_iterator<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >::operator+(long) const [213]
                0.00    0.00      16/25          std::vector<int, std::allocator<int> >::rend() const [148]
[135]    0.0    0.00    0.00      25         std::reverse_iterator<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >::reverse_iterator(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [135]
-----------------------------------------------
                0.00    0.00      24/24          std::allocator<std::multiset<int, std::less<int>, std::allocator<int> > >::~allocator() [137]
[136]    0.0    0.00    0.00      24         __gnu_cxx::new_allocator<std::multiset<int, std::less<int>, std::allocator<int> > >::~new_allocator() [136]
-----------------------------------------------
                0.00    0.00       2/24          Graph::findEulerCircuit() [17]
                0.00    0.00       6/24          Graph::Graph(int) [63]
                0.00    0.00       8/24          std::_Vector_base<std::multiset<int, std::less<int>, std::allocator<int> >, std::allocator<std::multiset<int, std::less<int>, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [195]
                0.00    0.00       8/24          std::vector<std::multiset<int, std::less<int>, std::allocator<int> >, std::allocator<std::multiset<int, std::less<int>, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::multiset<int, std::less<int>, std::allocator<int> > > const&) [205]
[137]    0.0    0.00    0.00      24         std::allocator<std::multiset<int, std::less<int>, std::allocator<int> > >::~allocator() [137]
                0.00    0.00      24/24          __gnu_cxx::new_allocator<std::multiset<int, std::less<int>, std::allocator<int> > >::~new_allocator() [136]
-----------------------------------------------
                0.00    0.00      24/24          std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [163]
[138]    0.0    0.00    0.00      24         std::_Bit_iterator::_Bit_iterator() [138]
                0.00    0.00      24/745012      std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [89]
-----------------------------------------------
                0.00    0.00       6/22          std::vector<int, std::allocator<int> >::empty() const [232]
                0.00    0.00      16/22          bool std::operator==<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(std::reverse_iterator<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > > const&, std::reverse_iterator<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > > const&) [152]
[139]    0.0    0.00    0.00      22         bool __gnu_cxx::operator==<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&) [139]
                0.00    0.00      44/44          __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [131]
-----------------------------------------------
                0.00    0.00       6/22          std::vector<int, std::allocator<int> >::empty() const [232]
                0.00    0.00      16/22          std::vector<int, std::allocator<int> >::rend() const [148]
[140]    0.0    0.00    0.00      22         std::vector<int, std::allocator<int> >::begin() const [140]
                0.00    0.00      22/37          __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [132]
-----------------------------------------------
                0.00    0.00      10/20          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [75]
                0.00    0.00      10/20          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [260]
[141]    0.0    0.00    0.00      20         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [141]
-----------------------------------------------
                0.00    0.00      20/20          std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [261]
[142]    0.0    0.00    0.00      20         std::vector<int, std::allocator<int> >::size() const [142]
-----------------------------------------------
                0.00    0.00       6/18          std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [252]
                0.00    0.00      12/18          std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [161]
[143]    0.0    0.00    0.00      18         unsigned long* std::__addressof<unsigned long>(unsigned long&) [143]
-----------------------------------------------
                0.00    0.00       8/18          std::vector<std::multiset<int, std::less<int>, std::allocator<int> >, std::allocator<std::multiset<int, std::less<int>, std::allocator<int> > > >::_S_max_size(std::allocator<std::multiset<int, std::less<int>, std::allocator<int> > > const&) [204]
                0.00    0.00      10/18          std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [174]
[144]    0.0    0.00    0.00      18         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [144]
-----------------------------------------------
                0.00    0.00       7/17          __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [208]
                0.00    0.00      10/17          __gnu_cxx::new_allocator<int>::max_size() const [169]
[145]    0.0    0.00    0.00      17         __gnu_cxx::new_allocator<int>::_M_max_size() const [145]
-----------------------------------------------
                0.00    0.00      16/16          std::allocator<std::multiset<int, std::less<int>, std::allocator<int> > >::allocator(std::allocator<std::multiset<int, std::less<int>, std::allocator<int> > > const&) [149]
[146]    0.0    0.00    0.00      16         __gnu_cxx::new_allocator<std::multiset<int, std::less<int>, std::allocator<int> > >::new_allocator(__gnu_cxx::new_allocator<std::multiset<int, std::less<int>, std::allocator<int> > > const&) [146]
-----------------------------------------------
                0.00    0.00       8/16          __gnu_cxx::new_allocator<std::multiset<int, std::less<int>, std::allocator<int> > >::max_size() const [188]
                0.00    0.00       8/16          __gnu_cxx::new_allocator<std::multiset<int, std::less<int>, std::allocator<int> > >::allocate(unsigned long, void const*) [184]
[147]    0.0    0.00    0.00      16         __gnu_cxx::new_allocator<std::multiset<int, std::less<int>, std::allocator<int> > >::_M_max_size() const [147]
-----------------------------------------------
                0.00    0.00      16/16          Graph::printEulerCircuit(std::vector<int, std::allocator<int> > const&) [224]
[148]    0.0    0.00    0.00      16         std::vector<int, std::allocator<int> >::rend() const [148]
                0.00    0.00      16/22          std::vector<int, std::allocator<int> >::begin() const [140]
                0.00    0.00      16/25          std::reverse_iterator<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >::reverse_iterator(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [135]
-----------------------------------------------
                0.00    0.00       8/16          std::vector<std::multiset<int, std::less<int>, std::allocator<int> >, std::allocator<std::multiset<int, std::less<int>, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::multiset<int, std::less<int>, std::allocator<int> > > const&) [205]
                0.00    0.00       8/16          std::_Vector_base<std::multiset<int, std::less<int>, std::allocator<int> >, std::allocator<std::multiset<int, std::less<int>, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::allocator<std::multiset<int, std::less<int>, std::allocator<int> > > const&) [194]
[149]    0.0    0.00    0.00      16         std::allocator<std::multiset<int, std::less<int>, std::allocator<int> > >::allocator(std::allocator<std::multiset<int, std::less<int>, std::allocator<int> > > const&) [149]
                0.00    0.00      16/16          __gnu_cxx::new_allocator<std::multiset<int, std::less<int>, std::allocator<int> > >::new_allocator(__gnu_cxx::new_allocator<std::multiset<int, std::less<int>, std::allocator<int> > > const&) [146]
-----------------------------------------------
                0.00    0.00       8/16          std::vector<std::multiset<int, std::less<int>, std::allocator<int> >, std::allocator<std::multiset<int, std::less<int>, std::allocator<int> > > >::~vector() [12]
                0.00    0.00       8/16          std::vector<std::multiset<int, std::less<int>, std::allocator<int> >, std::allocator<std::multiset<int, std::less<int>, std::allocator<int> > > >::_M_default_initialize(unsigned long) [59]
[150]    0.0    0.00    0.00      16         std::_Vector_base<std::multiset<int, std::less<int>, std::allocator<int> >, std::allocator<std::multiset<int, std::less<int>, std::allocator<int> > > >::_M_get_Tp_allocator() [150]
-----------------------------------------------
                0.00    0.00       6/16          std::vector<int, std::allocator<int> >::~vector() [257]
                0.00    0.00      10/16          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [75]
[151]    0.0    0.00    0.00      16         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [151]
-----------------------------------------------
                0.00    0.00      16/16          bool std::operator!=<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(std::reverse_iterator<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > > const&, std::reverse_iterator<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > > const&) [153]
[152]    0.0    0.00    0.00      16         bool std::operator==<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(std::reverse_iterator<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > > const&, std::reverse_iterator<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > > const&) [152]
                0.00    0.00      32/32          std::reverse_iterator<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >::base() const [133]
                0.00    0.00      16/22          bool __gnu_cxx::operator==<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&) [139]
-----------------------------------------------
                0.00    0.00      16/16          Graph::printEulerCircuit(std::vector<int, std::allocator<int> > const&) [224]
[153]    0.0    0.00    0.00      16         bool std::operator!=<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(std::reverse_iterator<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > > const&, std::reverse_iterator<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > > const&) [153]
                0.00    0.00      16/16          bool std::operator==<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(std::reverse_iterator<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > > const&, std::reverse_iterator<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > > const&) [152]
-----------------------------------------------
                0.00    0.00       7/14          std::reverse_iterator<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >::operator++() [218]
                0.00    0.00       7/14          std::reverse_iterator<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >::operator*() const [212]
[154]    0.0    0.00    0.00      14         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::operator--() [154]
-----------------------------------------------
                0.00    0.00      14/14          std::stack<int, std::deque<int, std::allocator<int> > >::empty() const [156]
[155]    0.0    0.00    0.00      14         std::deque<int, std::allocator<int> >::empty() const [155]
                0.00    0.00      14/14          std::operator==(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [157]
-----------------------------------------------
                0.00    0.00      14/14          Graph::findEulerCircuit() [17]
[156]    0.0    0.00    0.00      14         std::stack<int, std::deque<int, std::allocator<int> > >::empty() const [156]
                0.00    0.00      14/14          std::deque<int, std::allocator<int> >::empty() const [155]
-----------------------------------------------
                0.00    0.00      14/14          std::deque<int, std::allocator<int> >::empty() const [155]
[157]    0.0    0.00    0.00      14         std::operator==(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [157]
-----------------------------------------------
                0.00    0.00      13/13          std::multiset<int, std::less<int>, std::allocator<int> >::size() const [159]
[158]    0.0    0.00    0.00      13         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::size() const [158]
-----------------------------------------------
                0.00    0.00      13/13          Graph::hasEulerCircuit() [28]
[159]    0.0    0.00    0.00      13         std::multiset<int, std::less<int>, std::allocator<int> >::size() const [159]
                0.00    0.00      13/13          std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::size() const [158]
-----------------------------------------------
                0.00    0.00      12/12          std::allocator<unsigned long>::~allocator() [162]
[160]    0.0    0.00    0.00      12         __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [160]
-----------------------------------------------
                0.00    0.00       6/12          std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [253]
                0.00    0.00       6/12          std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [246]
[161]    0.0    0.00    0.00      12         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [161]
                0.00    0.00      12/18          unsigned long* std::__addressof<unsigned long>(unsigned long&) [143]
-----------------------------------------------
                0.00    0.00       6/12          std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [245]
                0.00    0.00       6/12          std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [248]
[162]    0.0    0.00    0.00      12         std::allocator<unsigned long>::~allocator() [162]
                0.00    0.00      12/12          __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [160]
-----------------------------------------------
                0.00    0.00       6/12          std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [244]
                0.00    0.00       6/12          std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [247]
[163]    0.0    0.00    0.00      12         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [163]
                0.00    0.00      24/24          std::_Bit_iterator::_Bit_iterator() [138]
-----------------------------------------------
                0.00    0.00       6/12          std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [252]
